       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
       0.79379850       0.63923360       0.63923360
